year,period,month,quarter,parent1_name,parent1_code,parent2_name,parent2_code,category_name,category_code,click_ratio,device,gender,ages
2025,2025-05-01,5,Q2,디지털/가전,50000003,PC액세서리,50000090,기타PC액세서리,50001579,69.67654,all,all,all
2025,2025-06-01,6,Q2,디지털/가전,50000003,PC액세서리,50000090,기타PC액세서리,50001579,63.72408,all,all,all
2025,2025-07-01,7,Q3,디지털/가전,50000003,PC액세서리,50000090,기타PC액세서리,50001579,75.25449,all,all,all
2025,2025-08-01,8,Q3,디지털/가전,50000003,PC액세서리,50000090,기타PC액세서리,50001579,61.06741,all,all,all
2025,2025-09-01,9,Q3,디지털/가전,50000003,PC액세서리,50000090,기타PC액세서리,50001579,56.29005,all,all,all
2025,2025-10-01,10,Q4,디지털/가전,50000003,PC액세서리,50000090,기타PC액세서리,50001579,49.64449,all,all,all
2025,2025-11-01,11,Q4,디지털/가전,50000003,PC액세서리,50000090,기타PC액세서리,50001579,47.42357,all,all,all
2025,2025-12-01,12,Q4,디지털/가전,50000003,PC액세서리,50000090,기타PC액세서리,50001579,51.79326,all,all,all
2025,2025-01-01,1,Q1,디지털/가전,50000003,PC액세서리,50000090,마우스패드,50001571,100.0,all,all,all
2025,2025-02-01,2,Q1,디지털/가전,50000003,PC액세서리,50000090,마우스패드,50001571,93.40893,all,all,all
2025,2025-03-01,3,Q1,디지털/가전,50000003,PC액세서리,50000090,마우스패드,50001571,93.67405,all,all,all
2025,2025-04-01,4,Q2,디지털/가전,50000003,PC액세서리,50000090,마우스패드,50001571,74.84456,all,all,all
2025,2025-05-01,5,Q2,디지털/가전,50000003,PC액세서리,50000090,마우스패드,50001571,70.90783,all,all,all
2025,2025-06-01,6,Q2,디지털/가전,50000003,PC액세서리,50000090,마우스패드,50001571,70.11597,all,all,all
2025,2025-07-01,7,Q3,디지털/가전,50000003,PC액세서리,50000090,마우스패드,50001571,82.13639,all,all,all
2025,2025-08-01,8,Q3,디지털/가전,50000003,PC액세서리,50000090,마우스패드,50001571,67.74895,all,all,all
2025,2025-09-01,9,Q3,디지털/가전,50000003,PC액세서리,50000090,마우스패드,50001571,62.76925,all,all,all
2025,2025-10-01,10,Q4,디지털/가전,50000003,PC액세서리,50000090,마우스패드,50001571,61.00255,all,all,all
2025,2025-11-01,11,Q4,디지털/가전,50000003,PC액세서리,50000090,마우스패드,50001571,52.8776,all,all,all
2025,2025-12-01,12,Q4,디지털/가전,50000003,PC액세서리,50000090,마우스패드,50001571,56.88207,all,all,all
2025,2025-01-01,1,Q1,디지털/가전,50000003,PC액세서리,50000090,손목받침대,50001572,97.11534,all,all,all
2025,2025-02-01,2,Q1,디지털/가전,50000003,PC액세서리,50000090,손목받침대,50001572,94.69297,all,all,all
2025,2025-03-01,3,Q1,디지털/가전,50000003,PC액세서리,50000090,손목받침대,50001572,100.0,all,all,all
2025,2025-04-01,4,Q2,디지털/가전,50000003,PC액세서리,50000090,손목받침대,50001572,85.44727,all,all,all
2025,2025-05-01,5,Q2,디지털/가전,50000003,PC액세서리,50000090,손목받침대,50001572,68.12369,all,all,all
2025,2025-06-01,6,Q2,디지털/가전,50000003,PC액세서리,50000090,손목받침대,50001572,69.16063,all,all,all
2025,2025-07-01,7,Q3,디지털/가전,50000003,PC액세서리,50000090,손목받침대,50001572,90.85814,all,all,all
2025,2025-08-01,8,Q3,디지털/가전,50000003,PC액세서리,50000090,손목받침대,50001572,63.62459,all,all,all
2025,2025-09-01,9,Q3,디지털/가전,50000003,PC액세서리,50000090,손목받침대,50001572,59.78123,all,all,all
2025,2025-10-01,10,Q4,디지털/가전,50000003,PC액세서리,50000090,손목받침대,50001572,44.56139,all,all,all
2025,2025-11-01,11,Q4,디지털/가전,50000003,PC액세서리,50000090,손목받침대,50001572,37.23027,all,all,all
2025,2025-12-01,12,Q4,디지털/가전,50000003,PC액세서리,50000090,손목받침대,50001572,47.14734,all,all,all
2025,2025-01-01,1,Q1,디지털/가전,50000003,PC액세서리,50000090,케이블타이/정리함,50001578,82.67005,all,all,all
2025,2025-02-01,2,Q1,디지털/가전,50000003,PC액세서리,50000090,케이블타이/정리함,50001578,95.36333,all,all,all
2025,2025-03-01,3,Q1,디지털/가전,50000003,PC액세서리,50000090,케이블타이/정리함,50001578,100.0,all,all,all
2025,2025-04-01,4,Q2,디지털/가전,50000003,PC액세서리,50000090,케이블타이/정리함,50001578,88.12943,all,all,all
2025,2025-05-01,5,Q2,디지털/가전,50000003,PC액세서리,50000090,케이블타이/정리함,50001578,76.70105,all,all,all
2025,2025-06-01,6,Q2,디지털/가전,50000003,PC액세서리,50000090,케이블타이/정리함,50001578,72.4006,all,all,all
2025,2025-07-01,7,Q3,디지털/가전,50000003,PC액세서리,50000090,케이블타이/정리함,50001578,80.17205,all,all,all
2025,2025-08-01,8,Q3,디지털/가전,50000003,PC액세서리,50000090,케이블타이/정리함,50001578,66.6657,all,all,all
2025,2025-09-01,9,Q3,디지털/가전,50000003,PC액세서리,50000090,케이블타이/정리함,50001578,63.75923,all,all,all
2025,2025-10-01,10,Q4,디지털/가전,50000003,PC액세서리,50000090,케이블타이/정리함,50001578,59.81426,all,all,all
2025,2025-11-01,11,Q4,디지털/가전,50000003,PC액세서리,50000090,케이블타이/정리함,50001578,55.16699,all,all,all
2025,2025-12-01,12,Q4,디지털/가전,50000003,PC액세서리,50000090,케이블타이/정리함,50001578,56.31725,all,all,all
2025,2025-01-01,1,Q1,디지털/가전,50000003,PC액세서리,50000090,클리너,50001577,93.14259,all,all,all
2025,2025-02-01,2,Q1,디지털/가전,50000003,PC액세서리,50000090,클리너,50001577,99.86376,all,all,all
2025,2025-03-01,3,Q1,디지털/가전,50000003,PC액세서리,50000090,클리너,50001577,100.0,all,all,all
2025,2025-04-01,4,Q2,디지털/가전,50000003,PC액세서리,50000090,클리너,50001577,90.98799,all,all,all
2025,2025-05-01,5,Q2,디지털/가전,50000003,PC액세서리,50000090,클리너,50001577,77.96447,all,all,all
2025,2025-06-01,6,Q2,디지털/가전,50000003,PC액세서리,50000090,클리너,50001577,74.3415,all,all,all
2025,2025-07-01,7,Q3,디지털/가전,50000003,PC액세서리,50000090,클리너,50001577,78.67595,all,all,all
2025,2025-08-01,8,Q3,디지털/가전,50000003,PC액세서리,50000090,클리너,50001577,74.21535,all,all,all
2025,2025-09-01,9,Q3,디지털/가전,50000003,PC액세서리,50000090,클리너,50001577,64.67352,all,all,all
2025,2025-10-01,10,Q4,디지털/가전,50000003,PC액세서리,50000090,클리너,50001577,58.00787,all,all,all
2025,2025-11-01,11,Q4,디지털/가전,50000003,PC액세서리,50000090,클리너,50001577,57.44272,all,all,all
2025,2025-12-01,12,Q4,디지털/가전,50000003,PC액세서리,50000090,클리너,50001577,57.68997,all,all,all
2025,2025-01-01,1,Q1,디지털/가전,50000003,PC액세서리,50000090,키보드키스킨/스티커,50001576,91.0891,all,all,all
2025,2025-02-01,2,Q1,디지털/가전,50000003,PC액세서리,50000090,키보드키스킨/스티커,50001576,99.45303,all,all,all
2025,2025-03-01,3,Q1,디지털/가전,50000003,PC액세서리,50000090,키보드키스킨/스티커,50001576,100.0,all,all,all
2025,2025-04-01,4,Q2,디지털/가전,50000003,PC액세서리,50000090,키보드키스킨/스티커,50001576,83.95075,all,all,all
2025,2025-05-01,5,Q2,디지털/가전,50000003,PC액세서리,50000090,키보드키스킨/스티커,50001576,67.10053,all,all,all
2025,2025-06-01,6,Q2,디지털/가전,50000003,PC액세서리,50000090,키보드키스킨/스티커,50001576,61.29528,all,all,all
2025,2025-07-01,7,Q3,디지털/가전,50000003,PC액세서리,50000090,키보드키스킨/스티커,50001576,74.25371,all,all,all
2025,2025-08-01,8,Q3,디지털/가전,50000003,PC액세서리,50000090,키보드키스킨/스티커,50001576,64.94604,all,all,all
2025,2025-09-01,9,Q3,디지털/가전,50000003,PC액세서리,50000090,키보드키스킨/스티커,50001576,59.82311,all,all,all
2025,2025-10-01,10,Q4,디지털/가전,50000003,PC액세서리,50000090,키보드키스킨/스티커,50001576,49.75711,all,all,all
2025,2025-11-01,11,Q4,디지털/가전,50000003,PC액세서리,50000090,키보드키스킨/스티커,50001576,49.74042,all,all,all
2025,2025-12-01,12,Q4,디지털/가전,50000003,PC액세서리,50000090,키보드키스킨/스티커,50001576,53.152,all,all,all
2025,2025-01-01,1,Q1,디지털/가전,50000003,게임기/타이틀,50000088,PC게임,50001735,84.54799,all,all,all
2025,2025-02-01,2,Q1,디지털/가전,50000003,게임기/타이틀,50000088,PC게임,50001735,100.0,all,all,all
2025,2025-03-01,3,Q1,디지털/가전,50000003,게임기/타이틀,50000088,PC게임,50001735,85.44505,all,all,all
2025,2025-04-01,4,Q2,디지털/가전,50000003,게임기/타이틀,50000088,PC게임,50001735,68.92062,all,all,all
2025,2025-05-01,5,Q2,디지털/가전,50000003,게임기/타이틀,50000088,PC게임,50001735,70.31641,all,all,all
2025,2025-06-01,6,Q2,디지털/가전,50000003,게임기/타이틀,50000088,PC게임,50001735,68.69804,all,all,all
2025,2025-07-01,7,Q3,디지털/가전,50000003,게임기/타이틀,50000088,PC게임,50001735,62.72808,all,all,all
2025,2025-08-01,8,Q3,디지털/가전,50000003,게임기/타이틀,50000088,PC게임,50001735,75.53214,all,all,all
2025,2025-09-01,9,Q3,디지털/가전,50000003,게임기/타이틀,50000088,PC게임,50001735,68.37231,all,all,all
2025,2025-10-01,10,Q4,디지털/가전,50000003,게임기/타이틀,50000088,PC게임,50001735,62.24086,all,all,all
2025,2025-11-01,11,Q4,디지털/가전,50000003,게임기/타이틀,50000088,PC게임,50001735,50.37037,all,all,all
2025,2025-12-01,12,Q4,디지털/가전,50000003,게임기/타이틀,50000088,PC게임,50001735,42.22698,all,all,all
2025,2025-01-01,1,Q1,디지털/가전,50000003,게임기/타이틀,50000088,가정용게임기,50001733,100.0,all,all,all
2025,2025-02-01,2,Q1,디지털/가전,50000003,게임기/타이틀,50000088,가정용게임기,50001733,92.67521,all,all,all
2025,2025-03-01,3,Q1,디지털/가전,50000003,게임기/타이틀,50000088,가정용게임기,50001733,90.35648,all,all,all
2025,2025-04-01,4,Q2,디지털/가전,50000003,게임기/타이틀,50000088,가정용게임기,50001733,73.38309,all,all,all
2025,2025-05-01,5,Q2,디지털/가전,50000003,게임기/타이틀,50000088,가정용게임기,50001733,68.83343,all,all,all
2025,2025-06-01,6,Q2,디지털/가전,50000003,게임기/타이틀,50000088,가정용게임기,50001733,55.61432,all,all,all
2025,2025-07-01,7,Q3,디지털/가전,50000003,게임기/타이틀,50000088,가정용게임기,50001733,56.17843,all,all,all
2025,2025-08-01,8,Q3,디지털/가전,50000003,게임기/타이틀,50000088,가정용게임기,50001733,50.61133,all,all,all
2025,2025-09-01,9,Q3,디지털/가전,50000003,게임기/타이틀,50000088,가정용게임기,50001733,48.03632,all,all,all
2025,2025-10-01,10,Q4,디지털/가전,50000003,게임기/타이틀,50000088,가정용게임기,50001733,57.87944,all,all,all
2025,2025-11-01,11,Q4,디지털/가전,50000003,게임기/타이틀,50000088,가정용게임기,50001733,50.4786,all,all,all
2025,2025-12-01,12,Q4,디지털/가전,50000003,게임기/타이틀,50000088,가정용게임기,50001733,61.39072,all,all,all
2025,2025-01-01,1,Q1,디지털/가전,50000003,게임기/타이틀,50000088,게임기주변기기,50001199,88.73534,all,all,all
2025,2025-02-01,2,Q1,디지털/가전,50000003,게임기/타이틀,50000088,게임기주변기기,50001199,87.33304,all,all,all
2025,2025-03-01,3,Q1,디지털/가전,50000003,게임기/타이틀,50000088,게임기주변기기,50001199,86.65431,all,all,all
2025,2025-04-01,4,Q2,디지털/가전,50000003,게임기/타이틀,50000088,게임기주변기기,50001199,66.24772,all,all,all
2025,2025-05-01,5,Q2,디지털/가전,50000003,게임기/타이틀,50000088,게임기주변기기,50001199,66.98085,all,all,all
2025,2025-06-01,6,Q2,디지털/가전,50000003,게임기/타이틀,50000088,게임기주변기기,50001199,100.0,all,all,all
2025,2025-07-01,7,Q3,디지털/가전,50000003,게임기/타이틀,50000088,게임기주변기기,50001199,87.15072,all,all,all
2025,2025-08-01,8,Q3,디지털/가전,50000003,게임기/타이틀,50000088,게임기주변기기,50001199,63.45697,all,all,all
2025,2025-09-01,9,Q3,디지털/가전,50000003,게임기/타이틀,50000088,게임기주변기기,50001199,55.13127,all,all,all
2025,2025-10-01,10,Q4,디지털/가전,50000003,게임기/타이틀,50000088,게임기주변기기,50001199,52.65062,all,all,all
2025,2025-11-01,11,Q4,디지털/가전,50000003,게임기/타이틀,50000088,게임기주변기기,50001199,42.75928,all,all,all
2025,2025-12-01,12,Q4,디지털/가전,50000003,게임기/타이틀,50000088,게임기주변기기,50001199,45.34501,all,all,all
2025,2025-01-01,1,Q1,디지털/가전,50000003,게임기/타이틀,50000088,게임타이틀,50001736,100.0,all,all,all
2025,2025-02-01,2,Q1,디지털/가전,50000003,게임기/타이틀,50000088,게임타이틀,50001736,94.26018,all,all,all
2025,2025-03-01,3,Q1,디지털/가전,50000003,게임기/타이틀,50000088,게임타이틀,50001736,79.74647,all,all,all
2025,2025-04-01,4,Q2,디지털/가전,50000003,게임기/타이틀,50000088,게임타이틀,50001736,71.04836,all,all,all
2025,2025-05-01,5,Q2,디지털/가전,50000003,게임기/타이틀,50000088,게임타이틀,50001736,70.221,all,all,all
2025,2025-06-01,6,Q2,디지털/가전,50000003,게임기/타이틀,50000088,게임타이틀,50001736,76.47508,all,all,all
2025,2025-07-01,7,Q3,디지털/가전,50000003,게임기/타이틀,50000088,게임타이틀,50001736,71.77923,all,all,all
2025,2025-08-01,8,Q3,디지털/가전,50000003,게임기/타이틀,50000088,게임타이틀,50001736,59.95101,all,all,all
2025,2025-09-01,9,Q3,디지털/가전,50000003,게임기/타이틀,50000088,게임타이틀,50001736,56.78899,all,all,all
2025,2025-10-01,10,Q4,디지털/가전,50000003,게임기/타이틀,50000088,게임타이틀,50001736,56.38242,all,all,all
2025,2025-11-01,11,Q4,디지털/가전,50000003,게임기/타이틀,50000088,게임타이틀,50001736,45.07013,all,all,all
2025,2025-12-01,12,Q4,디지털/가전,50000003,게임기/타이틀,50000088,게임타이틀,50001736,55.04505,all,all,all
2025,2025-01-01,1,Q1,디지털/가전,50000003,게임기/타이틀,50000088,휴대용게임기,50001734,90.67707,all,all,all
2025,2025-02-01,2,Q1,디지털/가전,50000003,게임기/타이틀,50000088,휴대용게임기,50001734,77.95119,all,all,all
2025,2025-03-01,3,Q1,디지털/가전,50000003,게임기/타이틀,50000088,휴대용게임기,50001734,60.02207,all,all,all
2025,2025-04-01,4,Q2,디지털/가전,50000003,게임기/타이틀,50000088,휴대용게임기,50001734,64.09637,all,all,all
2025,2025-05-01,5,Q2,디지털/가전,50000003,게임기/타이틀,50000088,휴대용게임기,50001734,63.8516,all,all,all
2025,2025-06-01,6,Q2,디지털/가전,50000003,게임기/타이틀,50000088,휴대용게임기,50001734,81.36967,all,all,all
2025,2025-07-01,7,Q3,디지털/가전,50000003,게임기/타이틀,50000088,휴대용게임기,50001734,100.0,all,all,all
2025,2025-08-01,8,Q3,디지털/가전,50000003,게임기/타이틀,50000088,휴대용게임기,50001734,53.14091,all,all,all
2025,2025-09-01,9,Q3,디지털/가전,50000003,게임기/타이틀,50000088,휴대용게임기,50001734,50.68275,all,all,all
2025,2025-10-01,10,Q4,디지털/가전,50000003,게임기/타이틀,50000088,휴대용게임기,50001734,50.93864,all,all,all
2025,2025-11-01,11,Q4,디지털/가전,50000003,게임기/타이틀,50000088,휴대용게임기,50001734,43.62622,all,all,all
2025,2025-12-01,12,Q4,디지털/가전,50000003,게임기/타이틀,50000088,휴대용게임기,50001734,50.63591,all,all,all
2025,2025-01-01,1,Q1,디지털/가전,50000003,계절가전,50000212,가습기,50001425,100.0,all,all,all
2025,2025-02-01,2,Q1,디지털/가전,50000003,계절가전,50000212,가습기,50001425,47.73018,all,all,all
2025,2025-03-01,3,Q1,디지털/가전,50000003,계절가전,50000212,가습기,50001425,22.30216,all,all,all
2025,2025-04-01,4,Q2,디지털/가전,50000003,계절가전,50000212,가습기,50001425,9.1783,all,all,all
2025,2025-05-01,5,Q2,디지털/가전,50000003,계절가전,50000212,가습기,50001425,5.50988,all,all,all
2025,2025-06-01,6,Q2,디지털/가전,50000003,계절가전,50000212,가습기,50001425,3.80458,all,all,all
2025,2025-07-01,7,Q3,디지털/가전,50000003,계절가전,50000212,가습기,50001425,3.87654,all,all,all
2025,2025-08-01,8,Q3,디지털/가전,50000003,계절가전,50000212,가습기,50001425,2.87619,all,all,all
2025,2025-09-01,9,Q3,디지털/가전,50000003,계절가전,50000212,가습기,50001425,5.82686,all,all,all
2025,2025-10-01,10,Q4,디지털/가전,50000003,계절가전,50000212,가습기,50001425,14.79541,all,all,all
2025,2025-11-01,11,Q4,디지털/가전,50000003,계절가전,50000212,가습기,50001425,25.86403,all,all,all
2025,2025-12-01,12,Q4,디지털/가전,50000003,계절가전,50000212,가습기,50001425,29.87302,all,all,all
2025,2025-01-01,1,Q1,디지털/가전,50000003,계절가전,50000212,공기정화기,50001426,84.65867,all,all,all
2025,2025-02-01,2,Q1,디지털/가전,50000003,계절가전,50000212,공기정화기,50001426,77.68834,all,all,all
2025,2025-03-01,3,Q1,디지털/가전,50000003,계절가전,50000212,공기정화기,50001426,100.0,all,all,all
2025,2025-04-01,4,Q2,디지털/가전,50000003,계절가전,50000212,공기정화기,50001426,95.87354,all,all,all
2025,2025-05-01,5,Q2,디지털/가전,50000003,계절가전,50000212,공기정화기,50001426,79.72873,all,all,all
2025,2025-06-01,6,Q2,디지털/가전,50000003,계절가전,50000212,공기정화기,50001426,59.34473,all,all,all
2025,2025-07-01,7,Q3,디지털/가전,50000003,계절가전,50000212,공기정화기,50001426,62.43074,all,all,all
2025,2025-08-01,8,Q3,디지털/가전,50000003,계절가전,50000212,공기정화기,50001426,42.53167,all,all,all
2025,2025-09-01,9,Q3,디지털/가전,50000003,계절가전,50000212,공기정화기,50001426,38.16435,all,all,all
2025,2025-10-01,10,Q4,디지털/가전,50000003,계절가전,50000212,공기정화기,50001426,37.03735,all,all,all
2025,2025-11-01,11,Q4,디지털/가전,50000003,계절가전,50000212,공기정화기,50001426,37.505,all,all,all
2025,2025-12-01,12,Q4,디지털/가전,50000003,계절가전,50000212,공기정화기,50001426,39.01801,all,all,all
2025,2025-01-01,1,Q1,디지털/가전,50000003,계절가전,50000212,냉/온수매트,50009120,83.18436,all,all,all
2025,2025-02-01,2,Q1,디지털/가전,50000003,계절가전,50000212,냉/온수매트,50009120,51.36363,all,all,all
2025,2025-03-01,3,Q1,디지털/가전,50000003,계절가전,50000212,냉/온수매트,50009120,30.60385,all,all,all
2025,2025-04-01,4,Q2,디지털/가전,50000003,계절가전,50000212,냉/온수매트,50009120,25.49708,all,all,all
2025,2025-05-01,5,Q2,디지털/가전,50000003,계절가전,50000212,냉/온수매트,50009120,22.69206,all,all,all
2025,2025-06-01,6,Q2,디지털/가전,50000003,계절가전,50000212,냉/온수매트,50009120,21.49146,all,all,all
2025,2025-07-01,7,Q3,디지털/가전,50000003,계절가전,50000212,냉/온수매트,50009120,29.41591,all,all,all
2025,2025-08-01,8,Q3,디지털/가전,50000003,계절가전,50000212,냉/온수매트,50009120,12.65934,all,all,all
2025,2025-09-01,9,Q3,디지털/가전,50000003,계절가전,50000212,냉/온수매트,50009120,29.89084,all,all,all
2025,2025-10-01,10,Q4,디지털/가전,50000003,계절가전,50000212,냉/온수매트,50009120,100.0,all,all,all
2025,2025-11-01,11,Q4,디지털/가전,50000003,계절가전,50000212,냉/온수매트,50009120,85.1046,all,all,all
2025,2025-12-01,12,Q4,디지털/가전,50000003,계절가전,50000212,냉/온수매트,50009120,54.2024,all,all,all
2025,2025-01-01,1,Q1,디지털/가전,50000003,계절가전,50000212,냉온풍기,50001851,53.34964,all,all,all
2025,2025-02-01,2,Q1,디지털/가전,50000003,계절가전,50000212,냉온풍기,50001851,54.77472,all,all,all
2025,2025-03-01,3,Q1,디지털/가전,50000003,계절가전,50000212,냉온풍기,50001851,61.73988,all,all,all
2025,2025-04-01,4,Q2,디지털/가전,50000003,계절가전,50000212,냉온풍기,50001851,63.266,all,all,all
2025,2025-05-01,5,Q2,디지털/가전,50000003,계절가전,50000212,냉온풍기,50001851,71.00067,all,all,all
2025,2025-06-01,6,Q2,디지털/가전,50000003,계절가전,50000212,냉온풍기,50001851,77.01172,all,all,all
2025,2025-07-01,7,Q3,디지털/가전,50000003,계절가전,50000212,냉온풍기,50001851,100.0,all,all,all
2025,2025-08-01,8,Q3,디지털/가전,50000003,계절가전,50000212,냉온풍기,50001851,58.50836,all,all,all
2025,2025-09-01,9,Q3,디지털/가전,50000003,계절가전,50000212,냉온풍기,50001851,42.2733,all,all,all
2025,2025-10-01,10,Q4,디지털/가전,50000003,계절가전,50000212,냉온풍기,50001851,38.01171,all,all,all
2025,2025-11-01,11,Q4,디지털/가전,50000003,계절가전,50000212,냉온풍기,50001851,42.41459,all,all,all
2025,2025-12-01,12,Q4,디지털/가전,50000003,계절가전,50000212,냉온풍기,50001851,60.76222,all,all,all
2025,2025-01-01,1,Q1,디지털/가전,50000003,계절가전,50000212,냉풍기,50001419,2.09476,all,all,all
2025,2025-02-01,2,Q1,디지털/가전,50000003,계절가전,50000212,냉풍기,50001419,3.4157,all,all,all
2025,2025-03-01,3,Q1,디지털/가전,50000003,계절가전,50000212,냉풍기,50001419,8.14742,all,all,all
2025,2025-04-01,4,Q2,디지털/가전,50000003,계절가전,50000212,냉풍기,50001419,21.53973,all,all,all
2025,2025-05-01,5,Q2,디지털/가전,50000003,계절가전,50000212,냉풍기,50001419,50.49052,all,all,all
2025,2025-06-01,6,Q2,디지털/가전,50000003,계절가전,50000212,냉풍기,50001419,73.28851,all,all,all
2025,2025-07-01,7,Q3,디지털/가전,50000003,계절가전,50000212,냉풍기,50001419,100.0,all,all,all
2025,2025-08-01,8,Q3,디지털/가전,50000003,계절가전,50000212,냉풍기,50001419,22.83369,all,all,all
2025,2025-09-01,9,Q3,디지털/가전,50000003,계절가전,50000212,냉풍기,50001419,4.30272,all,all,all
2025,2025-10-01,10,Q4,디지털/가전,50000003,계절가전,50000212,냉풍기,50001419,1.26463,all,all,all
2025,2025-11-01,11,Q4,디지털/가전,50000003,계절가전,50000212,냉풍기,50001419,0.95087,all,all,all
2025,2025-12-01,12,Q4,디지털/가전,50000003,계절가전,50000212,냉풍기,50001419,0.88788,all,all,all
2025,2025-01-01,1,Q1,디지털/가전,50000003,계절가전,50000212,라디에이터,50001853,100.0,all,all,all
2025,2025-02-01,2,Q1,디지털/가전,50000003,계절가전,50000212,라디에이터,50001853,35.78711,all,all,all
2025,2025-03-01,3,Q1,디지털/가전,50000003,계절가전,50000212,라디에이터,50001853,11.5016,all,all,all
2025,2025-04-01,4,Q2,디지털/가전,50000003,계절가전,50000212,라디에이터,50001853,7.02752,all,all,all
2025,2025-05-01,5,Q2,디지털/가전,50000003,계절가전,50000212,라디에이터,50001853,5.7062,all,all,all
2025,2025-06-01,6,Q2,디지털/가전,50000003,계절가전,50000212,라디에이터,50001853,4.36467,all,all,all
2025,2025-07-01,7,Q3,디지털/가전,50000003,계절가전,50000212,라디에이터,50001853,14.34007,all,all,all
2025,2025-08-01,8,Q3,디지털/가전,50000003,계절가전,50000212,라디에이터,50001853,5.28388,all,all,all
2025,2025-09-01,9,Q3,디지털/가전,50000003,계절가전,50000212,라디에이터,50001853,13.11562,all,all,all
2025,2025-10-01,10,Q4,디지털/가전,50000003,계절가전,50000212,라디에이터,50001853,37.95098,all,all,all
2025,2025-11-01,11,Q4,디지털/가전,50000003,계절가전,50000212,라디에이터,50001853,55.03264,all,all,all
2025,2025-12-01,12,Q4,디지털/가전,50000003,계절가전,50000212,라디에이터,50001853,66.5224,all,all,all
2025,2025-01-01,1,Q1,디지털/가전,50000003,계절가전,50000212,보일러,50001424,100.0,all,all,all
2025,2025-02-01,2,Q1,디지털/가전,50000003,계절가전,50000212,보일러,50001424,87.28244,all,all,all
2025,2025-03-01,3,Q1,디지털/가전,50000003,계절가전,50000212,보일러,50001424,64.47904,all,all,all
2025,2025-04-01,4,Q2,디지털/가전,50000003,계절가전,50000212,보일러,50001424,44.17516,all,all,all
2025,2025-05-01,5,Q2,디지털/가전,50000003,계절가전,50000212,보일러,50001424,36.73212,all,all,all
2025,2025-06-01,6,Q2,디지털/가전,50000003,계절가전,50000212,보일러,50001424,30.30512,all,all,all
2025,2025-07-01,7,Q3,디지털/가전,50000003,계절가전,50000212,보일러,50001424,33.35839,all,all,all
2025,2025-08-01,8,Q3,디지털/가전,50000003,계절가전,50000212,보일러,50001424,29.7716,all,all,all
2025,2025-09-01,9,Q3,디지털/가전,50000003,계절가전,50000212,보일러,50001424,39.17867,all,all,all
2025,2025-10-01,10,Q4,디지털/가전,50000003,계절가전,50000212,보일러,50001424,64.06231,all,all,all
2025,2025-11-01,11,Q4,디지털/가전,50000003,계절가전,50000212,보일러,50001424,73.15775,all,all,all
2025,2025-12-01,12,Q4,디지털/가전,50000003,계절가전,50000212,보일러,50001424,73.77302,all,all,all
2025,2025-01-01,1,Q1,디지털/가전,50000003,계절가전,50000212,선풍기,50001420,4.74588,all,all,all
2025,2025-02-01,2,Q1,디지털/가전,50000003,계절가전,50000212,선풍기,50001420,5.60227,all,all,all
2025,2025-03-01,3,Q1,디지털/가전,50000003,계절가전,50000212,선풍기,50001420,16.23856,all,all,all
2025,2025-04-01,4,Q2,디지털/가전,50000003,계절가전,50000212,선풍기,50001420,35.5138,all,all,all
2025,2025-05-01,5,Q2,디지털/가전,50000003,계절가전,50000212,선풍기,50001420,64.72684,all,all,all
2025,2025-06-01,6,Q2,디지털/가전,50000003,계절가전,50000212,선풍기,50001420,100.0,all,all,all
2025,2025-07-01,7,Q3,디지털/가전,50000003,계절가전,50000212,선풍기,50001420,92.5449,all,all,all
2025,2025-08-01,8,Q3,디지털/가전,50000003,계절가전,50000212,선풍기,50001420,27.79908,all,all,all
2025,2025-09-01,9,Q3,디지털/가전,50000003,계절가전,50000212,선풍기,50001420,10.76248,all,all,all
2025,2025-10-01,10,Q4,디지털/가전,50000003,계절가전,50000212,선풍기,50001420,4.95374,all,all,all
2025,2025-11-01,11,Q4,디지털/가전,50000003,계절가전,50000212,선풍기,50001420,2.85175,all,all,all
2025,2025-12-01,12,Q4,디지털/가전,50000003,계절가전,50000212,선풍기,50001420,2.61404,all,all,all
2025,2025-01-01,1,Q1,디지털/가전,50000003,계절가전,50000212,업소용냉온풍기,50006971,54.63187,all,all,all
2025,2025-02-01,2,Q1,디지털/가전,50000003,계절가전,50000212,업소용냉온풍기,50006971,47.75311,all,all,all
2025,2025-03-01,3,Q1,디지털/가전,50000003,계절가전,50000212,업소용냉온풍기,50006971,50.89021,all,all,all
2025,2025-04-01,4,Q2,디지털/가전,50000003,계절가전,50000212,업소용냉온풍기,50006971,46.95885,all,all,all
2025,2025-05-01,5,Q2,디지털/가전,50000003,계절가전,50000212,업소용냉온풍기,50006971,57.21099,all,all,all
2025,2025-06-01,6,Q2,디지털/가전,50000003,계절가전,50000212,업소용냉온풍기,50006971,64.46914,all,all,all
2025,2025-07-01,7,Q3,디지털/가전,50000003,계절가전,50000212,업소용냉온풍기,50006971,100.0,all,all,all
2025,2025-08-01,8,Q3,디지털/가전,50000003,계절가전,50000212,업소용냉온풍기,50006971,67.41211,all,all,all
2025,2025-09-01,9,Q3,디지털/가전,50000003,계절가전,50000212,업소용냉온풍기,50006971,55.91311,all,all,all
2025,2025-10-01,10,Q4,디지털/가전,50000003,계절가전,50000212,업소용냉온풍기,50006971,37.19702,all,all,all
