quarter,parent1_name,parent1_code,parent2_name,parent2_code,category_name,category_code,quarterly_avg_click_ratio,quarterly_max_click_ratio,sales_group,sales_amount
Q3,스포츠/레저,50000007,무술용품,50000051,목검/가검,50001288,92.44097666666666,100.0,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,무술용품,50000051,목검/가검,50001288,71.83248666666667,92.35244,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,무술용품,50000051,봉/곤/창,50001289,94.01041333333336,100.0,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,무술용품,50000051,봉/곤/창,50001289,78.34012333333334,89.43614,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,무술용품,50000051,봉/곤/창,50001289,76.17753,77.10597,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,무술용품,50000051,봉/곤/창,50001289,58.77490333333333,67.79891,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,배구,50000039,기타배구용품,50001447,66.44811,82.79448,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,배구,50000039,기타배구용품,50001447,74.56477,100.0,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,배구,50000039,기타배구용품,50001447,42.27899,57.67578,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,배구,50000039,기타배구용품,50001447,29.88921,34.36581,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,배구,50000039,배구공,50001443,45.63968333333333,76.02449,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,배구,50000039,배구공,50001443,90.20527666666668,100.0,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,배구,50000039,배구공,50001443,42.12072,67.73408,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,배구,50000039,배구공,50001443,32.9241,36.9763,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,배구,50000039,배구네트,50001444,58.01526333333334,85.40076,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,배구,50000039,배구네트,50001444,92.17557,100.0,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,배구,50000039,배구네트,50001444,63.86768,98.66412,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,배구,50000039,배구네트,50001444,37.02289666666667,42.08015,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,배구,50000039,배구의류,50005250,36.53474666666667,52.69826,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,배구,50000039,배구의류,50005250,75.55138000000001,100.0,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,배구,50000039,배구의류,50005250,33.38547,40.05944,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,배구,50000039,배구의류,50005250,20.09489,21.71124,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,배구,50000039,배구화,50001445,54.51023333333333,69.02232,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,배구,50000039,배구화,50001445,71.51593000000001,73.27297,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,배구,50000039,배구화,50001445,77.63879666666666,100.0,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,배구,50000039,배구화,50001445,35.91644333333333,43.89407,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,배드민턴,50000041,그립,50001354,91.79034666666666,100.0,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,배드민턴,50000041,그립,50001354,82.6331,90.29248,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,배드민턴,50000041,그립,50001354,65.62678666666666,73.80226,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,배드민턴,50000041,그립,50001354,42.38206,46.60224,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,배드민턴,50000041,기타배드민턴용품,50001357,88.65270333333335,100.0,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,배드민턴,50000041,기타배드민턴용품,50001357,84.91080000000001,95.24558,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,배드민턴,50000041,기타배드민턴용품,50001357,64.63953333333333,85.55436,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,배드민턴,50000041,기타배드민턴용품,50001357,42.62834,43.95949,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,배드민턴,50000041,배드민턴가방,50001351,88.58845666666666,100.0,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,배드민턴,50000041,배드민턴가방,50001351,91.02189666666668,98.82375,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,배드민턴,50000041,배드민턴가방,50001351,68.16263333333333,86.41685,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,배드민턴,50000041,배드민턴가방,50001351,36.70469333333333,41.48882,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,배드민턴,50000041,배드민턴네트,50001355,69.23318333333333,100.0,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,배드민턴,50000041,배드민턴네트,50001355,93.21255333333332,94.67824,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,배드민턴,50000041,배드민턴네트,50001355,63.67238666666666,68.20154,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,배드민턴,50000041,배드민턴네트,50001355,45.45511333333334,58.25627,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,배드민턴,50000041,배드민턴라켓,50001349,82.28713,100.0,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,배드민턴,50000041,배드민턴라켓,50001349,90.34637666666669,95.26954,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,배드민턴,50000041,배드민턴라켓,50001349,76.0426,82.52914,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,배드민턴,50000041,배드민턴라켓,50001349,55.35760666666667,59.63037,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,배드민턴,50000041,배드민턴의류,50005252,83.12753666666667,100.0,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,배드민턴,50000041,배드민턴의류,50005252,90.37864666666668,99.71931,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,배드민턴,50000041,배드민턴의류,50005252,69.28099999999999,87.5993,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,배드민턴,50000041,배드민턴의류,50005252,39.40924666666667,47.52983,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,배드민턴,50000041,배드민턴화,50001350,89.68341666666667,100.0,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,배드민턴,50000041,배드민턴화,50001350,85.83297333333333,92.64232,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,배드민턴,50000041,배드민턴화,50001350,65.58253333333333,84.51216,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,배드민턴,50000041,배드민턴화,50001350,41.9231,44.30423,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,배드민턴,50000041,셔틀콕,50001352,74.13308666666667,100.0,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,배드민턴,50000041,셔틀콕,50001352,67.31910333333333,79.76188,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,배드민턴,50000041,셔틀콕,50001352,43.026676666666674,51.71063,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,배드민턴,50000041,셔틀콕,50001352,29.859476666666662,30.06761,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,배드민턴,50000041,스트링,50001353,75.61858333333333,81.70371,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,배드민턴,50000041,스트링,50001353,71.65628333333333,100.0,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,배드민턴,50000041,스트링,50001353,34.36064666666667,42.76103,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,배드민턴,50000041,스트링,50001353,23.876836666666662,24.6102,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,배드민턴,50000041,연습용품,50001356,27.254496666666665,30.44108,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,배드민턴,50000041,연습용품,50001356,80.37283333333333,100.0,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,배드민턴,50000041,연습용품,50001356,36.30378,40.9436,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,배드민턴,50000041,연습용품,50001356,10.65608,11.9529,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,보호용품,50000050,급소보호대,50001284,84.44443666666666,92.60458,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,보호용품,50000050,급소보호대,50001284,88.41205333333333,100.0,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,보호용품,50000050,급소보호대,50001284,72.25370333333333,87.6923,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,보호용품,50000050,급소보호대,50001284,40.44084,43.72469,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,보호용품,50000050,다리보호대,50007240,68.58071,88.36066,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,보호용품,50000050,다리보호대,50007240,99.12400333333332,100.0,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,보호용품,50000050,다리보호대,50007240,80.1377,91.9899,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,보호용품,50000050,다리보호대,50007240,50.40470666666667,64.48281,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,보호용품,50000050,마우스피스,50001282,82.25550333333332,90.20264,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,보호용품,50000050,마우스피스,50001282,86.40234333333335,90.14096,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,보호용품,50000050,마우스피스,50001282,91.00440333333334,100.0,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,보호용품,50000050,마우스피스,50001282,45.35976,49.52422,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,보호용품,50000050,머리보호대,50001283,86.24485666666668,96.64981,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,보호용품,50000050,머리보호대,50001283,88.07509333333333,96.25289,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,보호용품,50000050,머리보호대,50001283,86.98199333333334,100.0,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,보호용품,50000050,머리보호대,50001283,54.82051333333334,56.05537,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,보호용품,50000050,몸통보호대,50001285,79.47465,87.56105,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,보호용품,50000050,몸통보호대,50001285,83.11082,100.0,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,보호용품,50000050,몸통보호대,50001285,63.57320666666666,78.704,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,보호용품,50000050,몸통보호대,50001285,43.47118,46.49951,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,보호용품,50000050,무릎보호대,50007241,90.54862333333334,95.35123,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,보호용품,50000050,무릎보호대,50007241,94.40844666666668,100.0,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,보호용품,50000050,무릎보호대,50007241,79.65557333333334,96.8989,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,보호용품,50000050,무릎보호대,50007241,48.69163666666666,63.38951,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,보호용품,50000050,발목보호대,50007242,79.97854,94.01265,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,보호용품,50000050,발목보호대,50007242,90.05067333333334,100.0,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,보호용품,50000050,발목보호대,50007242,64.91441333333333,76.939,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,보호용품,50000050,발목보호대,50007242,44.56187333333333,49.95428,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,보호용품,50000050,배보호대,50001286,81.45539333333333,94.36619,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,보호용품,50000050,배보호대,50001286,76.29107666666667,84.50704,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,보호용품,50000050,배보호대,50001286,57.98121666666666,100.0,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,보호용품,50000050,배보호대,50001286,16.197176666666667,19.7183,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,보호용품,50000050,손목보호대,50007239,96.53915,100.0,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,보호용품,50000050,손목보호대,50007239,78.67764333333334,92.69365,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,보호용품,50000050,손목보호대,50007239,54.73289666666667,74.65269,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,보호용품,50000050,손목보호대,50007239,29.313436666666664,32.34843,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,보호용품,50000050,스포츠테이프,50007238,71.10963,85.78145,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,보호용품,50000050,스포츠테이프,50007238,90.87133666666666,100.0,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,보호용품,50000050,스포츠테이프,50007238,70.53130333333333,77.46434,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,보호용품,50000050,스포츠테이프,50007238,47.550293333333336,54.50285,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,보호용품,50000050,어깨보호대,50007244,53.72047,58.82586,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,보호용품,50000050,어깨보호대,50007244,69.84032,100.0,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,보호용품,50000050,어깨보호대,50007244,51.95556,67.06387,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,보호용품,50000050,어깨보호대,50007244,39.72036333333333,40.67365,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,보호용품,50000050,팔보호대,50001287,93.13365666666668,100.0,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,보호용품,50000050,팔보호대,50001287,76.30738333333333,87.96472,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,보호용품,50000050,팔보호대,50001287,52.5056,66.8724,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,보호용품,50000050,팔보호대,50001287,29.527576666666665,35.23111,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,보호용품,50000050,허리보호대,50007243,89.97734333333334,100.0,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,보호용품,50000050,허리보호대,50007243,77.18452666666667,79.07903,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,보호용품,50000050,허리보호대,50007243,52.47442333333333,68.71207,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,보호용품,50000050,허리보호대,50007243,36.03867,38.83426,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,볼링,50000045,볼링가방,50001251,97.87200333333334,100.0,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,볼링,50000045,볼링가방,50001251,76.66731333333333,83.99922,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,볼링,50000045,볼링가방,50001251,54.36425666666667,63.61019,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,볼링,50000045,볼링가방,50001251,36.21603666666667,37.41684,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,볼링,50000045,볼링공,50001247,98.61150333333336,100.0,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,볼링,50000045,볼링공,50001247,71.01028000000001,79.17854,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,볼링,50000045,볼링공,50001247,51.90618333333333,60.64452,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,볼링,50000045,볼링공,50001247,35.59905333333334,38.76285,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,볼링,50000045,볼링용품,50001248,90.34784,100.0,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,볼링,50000045,볼링용품,50001248,73.21756,79.37776,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,볼링,50000045,볼링용품,50001248,62.48154,80.56605,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,볼링,50000045,볼링용품,50001248,41.99884,43.062,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,볼링,50000045,볼링의류,50005254,94.98686333333336,100.0,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,볼링,50000045,볼링의류,50005254,82.91080666666666,89.68824,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,볼링,50000045,볼링의류,50005254,79.11575,94.33595,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,볼링,50000045,볼링의류,50005254,38.86033666666667,52.75208,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,볼링,50000045,볼링화,50001249,99.67406666666666,100.0,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,볼링,50000045,볼링화,50001249,87.12148666666667,93.48387,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,볼링,50000045,볼링화,50001249,59.40643666666667,67.85846,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,볼링,50000045,볼링화,50001249,38.82124,41.7792,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,볼링,50000045,아대,50001250,90.64353,100.0,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,볼링,50000045,아대,50001250,75.91438666666666,84.95699,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,볼링,50000045,아대,50001250,72.39521,92.27461,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,볼링,50000045,아대,50001250,41.68149,46.95284,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,수련용품,50000052,격파용품,50001294,91.74324,95.40517,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,수련용품,50000052,격파용품,50001294,94.20773666666666,98.1203,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,수련용품,50000052,격파용품,50001294,76.64995333333333,86.46616,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,수련용품,50000052,격파용품,50001294,88.22054666666668,100.0,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,수련용품,50000052,기타수련용품,50001296,84.26807333333333,91.64021,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,수련용품,50000052,기타수련용품,50001296,82.99822999999999,89.15343,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,수련용품,50000052,기타수련용품,50001296,90.33509333333332,100.0,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,수련용품,50000052,기타수련용품,50001296,59.82362666666666,66.40211,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,수련용품,50000052,띠/벨트,50001293,90.93134,100.0,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,수련용품,50000052,띠/벨트,50001293,83.45949,94.56558,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,수련용품,50000052,띠/벨트,50001293,82.27318333333334,84.6458,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,수련용품,50000052,띠/벨트,50001293,53.49301,57.82397,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,수련용품,50000052,무도복,50001291,92.80473,100.0,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,수련용품,50000052,무도복,50001291,82.73248,87.11145,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,수련용품,50000052,무도복,50001291,86.95204666666666,91.81951,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,수련용품,50000052,무도복,50001291,50.758190000000006,52.60624,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,수련용품,50000052,수련화,50001292,90.26877666666668,100.0,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,수련용품,50000052,수련화,50001292,85.39922999999999,91.89271,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,수련용품,50000052,수련화,50001292,84.09637666666667,95.27159,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,수련용품,50000052,수련화,50001292,50.31657333333334,50.54824,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,수영,50000164,남성수영복,50000998,74.20771333333333,78.88705,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,수영,50000164,남성수영복,50000998,64.90204333333334,71.02913,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,수영,50000164,남성수영복,50000998,69.45359333333333,100.0,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,수영,50000164,남성수영복,50000998,29.455886666666668,30.8791,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,수영,50000164,비치웨어,50001000,21.30539333333333,23.79594,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,수영,50000164,비치웨어,50001000,31.06547,43.55267,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,수영,50000164,비치웨어,50001000,50.04349333333334,100.0,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,수영,50000164,비치웨어,50001000,6.90915,7.87701,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,수영,50000164,수영용품,50001001,43.38985333333333,44.9826,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,수영,50000164,수영용품,50001001,52.25384333333333,64.99476,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,수영,50000164,수영용품,50001001,61.95362666666667,100.0,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,수영,50000164,수영용품,50001001,16.920896666666668,19.08017,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,수영,50000164,여성수영복,50000999,63.46043666666667,65.30279,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,수영,50000164,여성수영복,50000999,63.25554666666667,69.80681,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,수영,50000164,여성수영복,50000999,68.33352000000001,100.0,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,수영,50000164,여성수영복,50000999,28.17646666666667,29.37224,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,스케이트/보드/롤러,50000034,롤러슈즈,50001543,91.47537666666666,100.0,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,스케이트/보드/롤러,50000034,롤러슈즈,50001543,78.03132,85.72778,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,스케이트/보드/롤러,50000034,롤러슈즈,50001543,40.410473333333336,46.63516,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,스케이트/보드/롤러,50000034,롤러슈즈,50001543,39.12233,44.33432,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,스케이트/보드/롤러,50000034,스케이트보드,50001538,76.98248333333333,93.42579,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,스케이트/보드/롤러,50000034,스케이트보드,50001538,93.60558333333334,100.0,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,스케이트/보드/롤러,50000034,스케이트보드,50001538,55.04553666666666,65.95943,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,스케이트/보드/롤러,50000034,스케이트보드,50001538,33.71033333333333,40.16896,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,스케이트/보드/롤러,50000034,스케이트보드용품,50001540,86.05059333333334,100.0,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,스케이트/보드/롤러,50000034,스케이트보드용품,50001540,84.13855333333333,95.23893,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,스케이트/보드/롤러,50000034,스케이트보드용품,50001540,53.70402666666666,63.38721,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,스케이트/보드/롤러,50000034,스케이트보드용품,50001540,31.31002,39.10751,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,스케이트/보드/롤러,50000034,아이스스케이트,50001542,90.50012666666667,100.0,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,스케이트/보드/롤러,50000034,아이스스케이트,50001542,49.72438666666667,56.1633,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,스케이트/보드/롤러,50000034,아이스스케이트,50001542,41.563183333333335,48.45538,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,스케이트/보드/롤러,50000034,아이스스케이트,50001542,28.782273333333336,34.49027,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,스케이트/보드/롤러,50000034,인라인스케이트,50016261,69.98312666666666,100.0,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,스케이트/보드/롤러,50000034,인라인스케이트,50016261,69.98919666666667,87.83096,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,스케이트/보드/롤러,50000034,인라인스케이트,50016261,32.01012333333333,41.46293,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,스케이트/보드/롤러,50000034,인라인스케이트,50016261,20.29256666666667,23.16319,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,스케이트/보드/롤러,50000034,인라인용품,50017580,71.78256,100.0,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,스케이트/보드/롤러,50000034,인라인용품,50017580,78.9597,86.28195,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,스케이트/보드/롤러,50000034,인라인용품,50017580,53.63321333333334,56.68043,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,스케이트/보드/롤러,50000034,인라인용품,50017580,29.787546666666668,34.88112,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,스케이트/보드/롤러,50000034,킥보드,50001544,61.017763333333335,85.3247,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,스케이트/보드/롤러,50000034,킥보드,50001544,92.37014333333332,100.0,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,스케이트/보드/롤러,50000034,킥보드,50001544,65.56899,73.04578,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,스케이트/보드/롤러,50000034,킥보드,50001544,35.813966666666666,46.1695,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,스케이트/보드/롤러,50000034,핑거보드,50005286,88.66230333333334,93.99769,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,스케이트/보드/롤러,50000034,핑거보드,50005286,76.97190666666667,100.0,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,스케이트/보드/롤러,50000034,핑거보드,50005286,50.89136333333334,62.62023,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,스케이트/보드/롤러,50000034,핑거보드,50005286,40.95164333333333,43.55521,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,스쿼시,50000043,기타스쿼시용품,50001368,71.66818666666667,81.06129,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,스쿼시,50000043,기타스쿼시용품,50001368,81.39676333333334,100.0,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,스쿼시,50000043,기타스쿼시용품,50001368,40.68313,61.57365,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,스쿼시,50000043,기타스쿼시용품,50001368,21.04299333333333,27.2644,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,스쿼시,50000043,스쿼시공,50001366,77.93307333333333,85.00635,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,스쿼시,50000043,스쿼시공,50001366,78.52604333333333,100.0,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,스쿼시,50000043,스쿼시공,50001366,67.51376,88.31003,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,스쿼시,50000043,스쿼시공,50001366,40.61837666666667,45.61626,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,스쿼시,50000043,스쿼시라켓,50001365,93.75625,95.92755,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,스쿼시,50000043,스쿼시라켓,50001365,90.67106666666666,100.0,스포츠·레저용품,1497837
Q3,스포츠/레저,50000007,스쿼시,50000043,스쿼시라켓,50001365,64.94229333333334,88.81328,스포츠·레저용품,1451942
Q4,스포츠/레저,50000007,스쿼시,50000043,스쿼시라켓,50001365,35.724763333333335,38.91334,스포츠·레저용품,1498072
Q1,스포츠/레저,50000007,스키/보드,50000162,보드복,50000986,51.75940666666667,100.0,스포츠·레저용품,1166939
Q2,스포츠/레저,50000007,스키/보드,50000162,보드복,50000986,3.01192,3.81826,스포츠·레저용품,1497837
