category1,category1_id,category2,category2_id,category3,category3_id,age_10s_percent,age_20s_percent,age_30s_percent,age_40s_percent,age_50s_percent,age_60s_plus_percent,device_Mobile_percent,device_PC_percent,gender_Female_percent,gender_Male_percent
스포츠/레저,50000007,스쿼시,50000043,기타스쿼시용품,50001368,0.55750077,8.075818362,34.82000963,37.52787922,16.02421149,2.994580522,74.15873888,25.84126112,21.02579835,78.97420165
스포츠/레저,50000007,스쿼시,50000043,스쿼시공,50001366,0.675673635,8.783783114,31.92567794,37.74399714,16.7229726,4.147895576,74.80390903,25.19609097,43.97522421,56.02477579
스포츠/레저,50000007,스쿼시,50000043,스쿼시라켓,50001365,0.521462987,11.92168571,35.98511924,36.52925739,12.25243615,2.790038536,77.71681553,22.28318447,44.52611155,55.47388845
스포츠/레저,50000007,스키/보드,50000162,보드복,50000986,1.017057648,11.23759546,24.99974834,47.45017692,13.36752647,1.927895162,82.87940341,17.12059659,38.35378341,61.64621659
스포츠/레저,50000007,스키/보드,50000162,스노보드장비,50000987,1.094459241,13.94316456,29.57873196,43.10886054,11.18407585,1.090707852,80.4136573,19.5863427,15.65975283,84.34024717
스포츠/레저,50000007,스키/보드,50000162,스키/보드방한용품,50000988,0.556548251,7.341114641,19.78626113,44.74585308,20.29625243,7.273970468,78.9084487,21.0915513,45.07480905,54.92519095
스포츠/레저,50000007,스키/보드,50000162,스키/보드용품,50000989,0.922691348,9.930209928,20.60193031,47.29814884,17.3058867,3.941132877,81.742674,18.257326,32.61960913,67.38039087
스포츠/레저,50000007,스키/보드,50000162,스키복,50001112,1.14464937,8.874586165,16.77910362,50.5668963,19.32051979,3.314244759,85.19650835,14.80349165,46.14745925,53.85254075
스포츠/레저,50000007,스키/보드,50000162,스키장비,50000985,1.999659515,10.78634551,15.84613689,47.62877223,20.18865831,3.550427545,81.1644405,18.8355595,19.49093387,80.50906613
스포츠/레저,50000007,스킨스쿠버,50000046,게이지,50001257,0.354463857,4.061169412,20.07291816,40.31801093,29.33968183,5.853755807,77.36414995,22.63585005,15.39396046,84.60603954
스포츠/레저,50000007,스킨스쿠버,50000046,글러브,50001256,0.154002275,2.928296137,23.76080879,47.76143151,21.03271569,4.362745593,78.12914504,21.87085496,31.5124548,68.4875452
스포츠/레저,50000007,스킨스쿠버,50000046,기어백,50001258,0.14300663,7.10939682,35.52644294,39.96318149,15.08713307,2.170839055,77.78085652,22.21914348,43.71461446,56.28538554
스포츠/레저,50000007,스킨스쿠버,50000046,기타스킨스쿠버용품,50001266,0.563801056,5.086686624,27.41690514,43.96218103,19.28296263,3.687463517,79.10817939,20.89182061,23.41789262,76.58210738
스포츠/레저,50000007,스킨스쿠버,50000046,납,50001265,0.326450554,5.304883159,30.10376851,41.97272319,18.02495025,4.267224341,79.04420006,20.95579994,30.11542206,69.88457794
스포츠/레저,50000007,스킨스쿠버,50000046,다이빙슈트,50001252,0.181910289,4.845724126,26.60554293,46.07376679,18.87345106,3.419604803,81.46857366,18.53142634,37.68058252,62.31941748
스포츠/레저,50000007,스킨스쿠버,50000046,다이빙칼,50001255,0.602442323,6.07834839,21.55021662,40.89930764,25.68659622,5.183088811,77.49575747,22.50424253,7.312135562,92.68786444
스포츠/레저,50000007,스킨스쿠버,50000046,레귤레이터,50001259,0.816035311,5.092202917,23.80967829,41.24526643,24.87631043,4.160506617,76.8372093,23.1627907,15.62830998,84.37169002
스포츠/레저,50000007,스킨스쿠버,50000046,리트렉터,50001260,0.820632407,7.15122936,21.57092621,40.44548961,25.20515954,4.80656288,65.59139967,34.40860033,13.13012581,86.86987419
스포츠/레저,50000007,스킨스쿠버,50000046,부력재킷,50001253,0.223269445,4.949585701,24.47766276,40.36757892,25.65042793,4.331475243,78.47845769,21.52154231,16.92600278,83.07399722
스포츠/레저,50000007,스킨스쿠버,50000046,부츠,50001254,0.107087477,4.471942059,27.79118334,44.35923338,19.183714,4.08683974,79.52543855,20.47456145,40.98924432,59.01075568
스포츠/레저,50000007,스킨스쿠버,50000046,수중전등,50001261,0.218886038,2.740575269,18.78542658,46.21702933,24.58335441,7.454728373,80.33223994,19.66776006,14.39570132,85.60429868
스포츠/레저,50000007,스킨스쿠버,50000046,수중총/작살,50001262,0.648111899,3.148534424,16.42088462,41.93797862,27.51780372,10.32668672,82.45779049,17.54220951,6.75692535,93.24307465
스포츠/레저,50000007,스킨스쿠버,50000046,호스,50001264,0.092660132,2.853963772,23.7398076,43.03187891,26.27872713,4.002962458,74.95795775,25.04204225,11.54558754,88.45441246
스포츠/레저,50000007,스포츠액세서리,50000053,볼캐리어,50005302,2.333593983,7.901836914,21.56292921,42.76045865,17.89228954,7.548891698,71.20645632,28.79354368,53.74412688,46.25587312
스포츠/레저,50000007,스포츠액세서리,50000053,스코어보드/작전판,50001177,1.20251622,7.257382029,25.72873875,37.43217449,20.08698596,8.292202545,65.91668719,34.08331281,25.55382478,74.44617522
스포츠/레저,50000007,스포츠액세서리,50000053,스포츠넥워머,50006375,0.733699124,6.028300553,18.93743537,34.96753933,27.22836246,12.10466316,83.67459998,16.32540002,49.66638859,50.33361141
스포츠/레저,50000007,스포츠액세서리,50000053,스포츠마스크,50006374,0.346494872,3.902968273,13.97419105,30.46893238,33.01872439,18.28868903,84.7544531,15.2455469,56.51773273,43.48226727
스포츠/레저,50000007,스포츠액세서리,50000053,스포츠선글라스,50001297,0.8356557,7.321236884,23.15928089,39.64280917,21.74697111,7.294046248,83.45676707,16.54323293,25.30800048,74.69199952
스포츠/레저,50000007,스포츠액세서리,50000053,스포츠토시,50001302,1.213367905,6.035794103,17.6867241,32.00709583,28.99497028,14.06204777,81.81829307,18.18170693,49.76753779,50.23246221
스포츠/레저,50000007,스포츠액세서리,50000053,스포츠헤어밴드,50001301,0.828010256,7.524278594,27.98444774,37.00118494,19.66892565,6.993152817,83.56699056,16.43300944,43.42989603,56.57010397
스포츠/레저,50000007,스포츠액세서리,50000053,아이스머플러/스카프,50006376,0.374924384,5.926051458,21.4772559,36.23466405,24.33595186,11.65115235,79.32130644,20.67869356,61.6645949,38.3354051
스포츠/레저,50000007,스포츠액세서리,50000053,호각/호루라기,50001179,1.522536181,8.852571448,23.63483884,33.25948226,22.61713794,10.11343333,67.50182787,32.49817213,36.14507564,63.85492436
스포츠/레저,50000007,야구,50000037,글러브,50001556,17.84870115,14.43425713,14.27484413,42.3001432,9.896685678,1.245368705,87.31683695,12.68316305,15.02941072,84.97058928
스포츠/레저,50000007,야구,50000037,기타야구용품,50001437,6.290900814,10.11075507,19.60778341,48.95300424,13.04091642,1.996640055,81.28804658,18.71195342,23.18788113,76.81211887
스포츠/레저,50000007,야구,50000037,야구가방,50001436,3.286782897,14.68112368,25.42659154,43.66423557,11.48499185,1.45627446,83.49101613,16.50898387,41.68497586,58.31502414
스포츠/레저,50000007,야구,50000037,야구공,50001434,12.13391045,10.54420238,13.59511951,46.8898233,14.30317019,2.533774172,82.9836108,17.0163892,22.42814664,77.57185336
스포츠/레저,50000007,야구,50000037,야구배트,50001559,11.45628826,10.31852787,16.87488762,47.56153986,12.28971227,1.49904412,85.16349849,14.83650151,17.18859781,82.81140219
스포츠/레저,50000007,야구,50000037,야구보호대,50001433,14.67165726,11.51489886,14.7704163,46.30149748,11.4261581,1.315372001,87.49103223,12.50896777,20.83649229,79.16350771
스포츠/레저,50000007,야구,50000037,야구양말,50001435,7.660894547,6.968985871,13.23699418,55.46835464,15.04729916,1.617471602,85.11541774,14.88458226,35.27582802,64.72417198
스포츠/레저,50000007,야구,50000037,야구의류,50020119,7.836722069,16.77143881,22.43393992,38.73683472,12.47815476,1.742909719,87.83840342,12.16159658,36.75776086,63.24223914
스포츠/레저,50000007,야구,50000037,야구장갑,50001560,8.597001879,10.4440337,16.25821076,50.92553936,12.70929753,1.06591677,84.88398907,15.11601093,20.36193415,79.63806585
스포츠/레저,50000007,야구,50000037,야구화,50001558,5.396290956,9.218173906,16.07797112,53.669196,14.63259043,1.005777593,85.06210455,14.93789545,20.67259156,79.32740844
스포츠/레저,50000007,야구,50000037,포수장비,50001180,10.23086871,9.240902691,18.49520229,45.50314828,14.57064947,1.959228564,83.00386943,16.99613057,11.02732923,88.97267077
스포츠/레저,50000007,야구,50000037,헬멧,50001557,7.833855167,13.89313732,18.74191047,45.80356822,12.431277,1.296251824,84.88473992,15.11526008,15.52586206,84.47413794
스포츠/레저,50000007,오토바이/스쿠터,50000035,스쿠터,50017600,1.156262683,8.322473083,24.32343356,38.33065677,20.62374709,7.243426814,84.97349875,15.02650125,18.61597308,81.38402692
스포츠/레저,50000007,오토바이/스쿠터,50000035,오토바이,50001546,2.20051819,11.14008146,24.41716086,34.33841045,20.49988225,7.403946777,84.89502588,15.10497412,9.128751682,90.87124832
스포츠/레저,50000007,오토바이/스쿠터,50000035,오토바이부품,50001007,1.400751139,10.49726917,28.12921253,38.09130318,17.26034734,4.621116637,80.74416296,19.25583704,4.670272166,95.32972783
스포츠/레저,50000007,오토바이/스쿠터,50000035,오토바이용품,50001008,1.011835844,8.737096883,27.6478964,39.4501423,18.36113654,4.791892031,81.9283773,18.0716227,10.00317262,89.99682738
스포츠/레저,50000007,오토바이/스쿠터,50000035,오토바이의류/잡화,50001009,2.291124007,9.733140225,24.89222443,38.4257847,19.784106,4.873620636,81.77294853,18.22705147,13.32925002,86.67074998
스포츠/레저,50000007,오토바이/스쿠터,50000035,전동휠,50006189,3.092252325,4.779210187,22.78651782,46.0069342,18.19273081,5.142354657,84.55704965,15.44295035,14.1698441,85.8301559
스포츠/레저,50000007,요가/필라테스,50000031,기타요가용품,50001528,0.33986212,6.437223587,26.77816306,32.07171973,24.29073686,10.08229464,80.18611974,19.81388026,81.36571163,18.63428837
스포츠/레저,50000007,요가/필라테스,50000031,요가링/필라테스링,50009481,1.072611433,7.836511753,19.39102261,27.24270791,27.87232075,16.58482554,90.40735797,9.592642031,75.28055993,24.71944007
스포츠/레저,50000007,요가/필라테스,50000031,요가매트,50001527,0.4629011,7.602138262,24.17638849,29.18910716,25.39143395,13.17803104,83.01730812,16.98269188,71.08592187,28.91407813
스포츠/레저,50000007,요가/필라테스,50000031,요가복,50001005,0.342538455,6.913356787,24.69147391,33.74963855,25.23359131,9.069400981,90.120456,9.879543996,90.12422834,9.875771661
스포츠/레저,50000007,요가/필라테스,50000031,필라테스,50001529,0.402735413,6.67236491,32.67889521,38.17691211,17.01974072,5.049351628,88.21347354,11.78652646,78.99310319,21.00689681
스포츠/레저,50000007,자전거,50000161,자전거/MTB,50001108,6.582509158,6.198119459,16.84067619,42.97238971,19.04219061,8.364114875,83.8215426,16.1784574,19.32765123,80.67234877
스포츠/레저,50000007,자전거,50000161,자전거부품,50001110,13.20099991,5.916248028,13.46973172,37.96984607,20.36284322,9.08033106,79.75239307,20.24760693,11.51493807,88.48506193
스포츠/레저,50000007,자전거,50000161,자전거용품,50001109,3.808636521,4.655843479,17.92065058,40.83147083,22.70287833,10.08052026,75.73311762,24.26688238,18.93490629,81.06509371
스포츠/레저,50000007,자전거,50000161,자전거의류/잡화,50001111,1.990206113,3.762790708,14.04625671,38.1821123,28.96073556,13.05789861,79.63404069,20.36595931,18.35737006,81.64262994
스포츠/레저,50000007,족구,50000044,기타족구용품,50001246,0.372799827,3.883816816,26.22969188,39.52259467,23.1081699,6.882926904,68.33692785,31.66307215,12.89101215,87.10898785
스포츠/레저,50000007,족구,50000044,족구공,50001241,2.077554149,5.476272565,26.30729735,37.19933778,20.93691749,8.002620661,66.4324992,33.5675008,13.94691106,86.05308894
스포츠/레저,50000007,족구,50000044,족구네트,50001242,0.404929048,6.856832618,29.76694119,34.64411359,20.51651313,7.810670418,64.00481426,35.99518574,14.70349509,85.29650491
스포츠/레저,50000007,족구,50000044,족구의류,50001243,0.771939709,4.059846591,19.59401529,38.816359,29.95330515,6.804534265,81.33322659,18.66677341,12.9820502,87.0179498
스포츠/레저,50000007,족구,50000044,족구화,50001244,0.460900695,4.963030579,28.51646891,36.40943921,22.19825263,7.451907973,80.49772887,19.50227113,10.20599877,89.79400123
스포츠/레저,50000007,축구,50000036,기타축구용품,50001555,12.26362219,23.21270559,29.9763791,25.85250697,6.711661091,1.983125067,80.51031745,19.48968255,17.00409015,82.99590985
스포츠/레저,50000007,축구,50000036,축구가방,50001010,3.88107866,13.89329013,28.46195242,34.08810054,13.87010913,5.805469117,78.3818423,21.6181577,46.9838389,53.0161611
스포츠/레저,50000007,축구,50000036,축구공,50001550,13.82515807,8.611406703,23.94074429,41.58156701,9.277203102,2.763920826,83.07289244,16.92710756,26.63570471,73.36429529
스포츠/레저,50000007,축구,50000036,축구보호대,50001552,6.496967184,8.509817916,21.99367445,44.65503646,13.59163474,4.75286925,84.07811411,15.92188589,36.34887035,63.65112965
스포츠/레저,50000007,축구,50000036,축구양말,50001553,7.35526731,11.95342619,27.46120189,37.68944533,11.56743366,3.973225624,86.4565012,13.5434988,33.40174923,66.59825077
스포츠/레저,50000007,축구,50000036,축구연습용품,50001554,2.531465807,7.003163544,27.80802084,47.1077095,11.76610009,3.783540221,68.61423343,31.38576657,32.83734966,67.16265034
스포츠/레저,50000007,축구,50000036,축구의류,50020039,9.844920062,19.26999817,33.53457403,28.26983467,6.65731176,2.423361314,85.43169337,14.56830663,19.67495538,80.32504462
스포츠/레저,50000007,축구,50000036,축구장갑,50001551,10.13996178,7.297704316,21.87835583,41.37813929,9.113646154,10.19219263,75.7875204,24.2124796,28.27557737,71.72442263
스포츠/레저,50000007,축구,50000036,축구화,50001548,15.87334447,10.71824148,21.39459244,39.33019763,10.31326747,2.370356509,87.73485976,12.26514024,22.03728943,77.96271057
스포츠/레저,50000007,축구,50000036,풋살화,50001549,5.690928026,14.09736901,34.28371254,37.25014908,7.18130559,1.496535748,84.6363159,15.3636841,22.60854644,77.39145356
스포츠/레저,50000007,캠핑,50000028,기타캠핑용품,50001304,0.126865977,2.996938151,23.85986077,44.39663748,20.36322477,8.256472855,80.46299124,19.53700876,27.75156987,72.24843013
스포츠/레저,50000007,캠핑,50000028,랜턴,50001100,0.372133742,4.395387305,20.58369524,35.58300412,25.4408825,13.62489709,78.53206145,21.46793855,30.04799469,69.95200531
스포츠/레저,50000007,캠핑,50000028,아이스박스,50009740,0.213975701,4.426677293,24.72429654,37.35538568,23.56476435,9.714900435,80.56875027,19.43124973,51.91207668,48.08792332
스포츠/레저,50000007,캠핑,50000028,워터저그,50017720,0.099620458,3.407630871,25.98343629,44.13040077,19.17388437,7.205027244,82.19478641,17.80521359,39.40439989,60.59560011
스포츠/레저,50000007,캠핑,50000028,천막,50001771,0.281924516,3.720446002,16.51495156,30.94766179,29.53727328,18.99774284,84.50380965,15.49619035,43.50907954,56.49092046
스포츠/레저,50000007,캠핑,50000028,취사용품,50001101,0.754863286,4.380156619,21.68324091,38.29079136,23.56930766,11.32164016,81.29007063,18.70992937,32.82204746,67.17795254
스포츠/레저,50000007,캠핑,50000028,침낭,50001775,0.218860943,5.07826769,24.11919306,37.71636187,21.89607066,10.97124578,82.84849843,17.15150157,37.33224922,62.66775078
스포츠/레저,50000007,캠핑,50000028,캠핑가구,50009500,0.14495011,3.714011138,25.5662222,41.06155821,20.3048888,9.208369538,81.24897393,18.75102607,41.2560861,58.7439139
스포츠/레저,50000007,캠핑,50000028,캠핑매트,50022899,0,0,0,0,0,0,0,0,0,0
스포츠/레저,50000007,캠핑,50000028,캠핑왜건,50009182,0.119621672,3.662760576,31.35932533,41.43258641,16.42714507,6.998560939,77.73658386,22.26341614,44.52506504,55.47493496
스포츠/레저,50000007,캠핑,50000028,타프,50001770,0.067517028,2.456381758,24.22636553,47.70171382,18.84627436,6.701747504,83.16187667,16.83812333,32.00277977,67.99722023
스포츠/레저,50000007,캠핑,50000028,텐트,50001099,0.078840165,3.024854299,27.10840456,46.60110393,17.34028988,5.846507167,83.70170528,16.29829472,34.37163127,65.62836873
스포츠/레저,50000007,캠핑,50000028,텐트/타프용품,50009360,0.112194223,2.564013904,22.64337571,44.22047353,20.81289842,9.64704421,77.73770037,22.26229963,25.55307107,74.44692893
스포츠/레저,50000007,캠핑,50000028,파라솔,50022839,0,0,0,0,0,0,0,0,0,0
스포츠/레저,50000007,캠핑,50000028,파워뱅크,50017740,0.191338897,2.937399014,16.33756412,35.75273231,27.96464051,16.81632514,78.1378635,21.8621365,21.60853702,78.39146298
스포츠/레저,50000007,탁구,50000040,기타탁구용품,50001348,0.997038553,5.119383669,12.86947099,28.54470911,31.56411372,20.90528396,76.24693641,23.75306359,23.36772246,76.63227754
스포츠/레저,50000007,탁구,50000040,탁구공,50001449,0.867692271,4.590834714,11.89032635,28.78874824,30.87101457,22.99138386,72.06525254,27.93474746,32.32950911,67.67049089
스포츠/레저,50000007,탁구,50000040,탁구대,50001450,0.955095854,4.385996409,17.27404802,39.39686468,23.30801078,14.67998425,73.66684413,26.33315587,30.10171698,69.89828302
스포츠/레저,50000007,탁구,50000040,탁구라켓,50001448,1.99324885,7.102433948,14.41719679,30.52373892,27.25273629,18.7106452,80.67717949,19.32282051,20.9624354,79.0375646
스포츠/레저,50000007,탁구,50000040,탁구러버,50017661,1.13336043,6.596985924,12.63903442,26.89688686,32.35619931,20.37753306,75.12796706,24.87203294,12.72724351,87.27275649
스포츠/레저,50000007,탁구,50000040,탁구의류,50005251,0.647075621,4.63358107,9.512326067,26.91908425,37.45835736,20.82957563,82.69328556,17.30671444,49.76866941,50.23133059
스포츠/레저,50000007,탁구,50000040,탁구화,50001451,1.127388251,4.564466932,11.76394141,29.2392273,34.80237701,18.5025991,80.49171738,19.50828262,38.22897846,61.77102154
스포츠/레저,50000007,테니스,50000042,그립,50001362,0.552551862,6.782088135,32.16050696,35.7024346,18.72358208,6.07883637,77.1194013,22.8805987,25.35743496,74.64256504
스포츠/레저,50000007,테니스,50000042,기타테니스용품,50001364,0.330488279,5.843999945,30.1987213,37.92609356,19.46566209,6.235034815,77.12036568,22.87963432,30.11812536,69.88187464
스포츠/레저,50000007,테니스,50000042,스트링,50001363,0.39916356,5.227596603,28.16225868,34.51468405,23.54236123,8.15393588,75.6025369,24.3974631,10.42113709,89.57886291
스포츠/레저,50000007,테니스,50000042,테니스가방,50001361,0.280262255,8.415946048,33.25627736,37.29748541,16.64180296,4.108225974,81.37517689,18.62482311,40.52914304,59.47085696
스포츠/레저,50000007,테니스,50000042,테니스공,50001360,0.43977975,5.560841967,30.84239563,37.4127242,18.69941275,7.044845702,74.70902345,25.29097655,27.49709595,72.50290405
스포츠/레저,50000007,테니스,50000042,테니스라켓,50001358,0.413132221,9.316853219,31.61400855,33.52623641,18.31111124,6.818658361,80.87806244,19.12193756,28.9150872,71.0849128
스포츠/레저,50000007,테니스,50000042,테니스의류,50005253,0.356768109,5.935973464,28.7128969,42.04429466,19.11516687,3.834899992,84.58315796,15.41684204,57.7155647,42.2844353
스포츠/레저,50000007,테니스,50000042,테니스화,50001359,0.366360748,6.203323036,27.53135488,38.02752391,21.75835131,6.113086114,80.73499127,19.26500873,32.98451898,67.01548102
스포츠/레저,50000007,헬스,50000030,거꾸리,50001524,0.394946684,3.554542892,13.61393393,30.2476087,30.59626717,21.59270062,83.3801981,16.6198019,47.01078494,52.98921506
스포츠/레저,50000007,헬스,50000030,러닝머신,50017520,0.905947654,6.355241492,25.43423011,38.41272007,21.02141239,7.870448286,80.26779917,19.73220083,50.88967664,49.11032336
스포츠/레저,50000007,헬스,50000030,로잉머신,50009321,0.404616926,5.079867827,27.45985545,38.91353735,21.27571151,6.866410938,78.11502726,21.88497274,31.48805615,68.51194385
스포츠/레저,50000007,헬스,50000030,벨트마사지,50001525,0.410933911,3.983559905,18.13988634,32.64634566,28.30426231,16.51501188,74.01698574,25.98301426,50.13636038,49.86363962
스포츠/레저,50000007,헬스,50000030,복근운동기구,50020339,1.274547571,4.94811706,19.73161774,33.26952121,26.82171862,13.95447779,85.28854929,14.71145071,45.33706425,54.66293575
스포츠/레저,50000007,헬스,50000030,스텝퍼,50001608,0.430343628,5.935726545,26.46562356,36.84789542,21.727316,8.59309484,86.16779857,13.83220143,66.99202709,33.00797291
스포츠/레저,50000007,헬스,50000030,승마운동기,50001526,0.886510927,4.4325636,13.54007524,30.44026984,31.85802763,18.84255277,84.81570506,15.18429494,46.99684168,53.00315832
스포츠/레저,50000007,헬스,50000030,아령,50001604,2.810740654,9.840316353,26.73218949,30.86684561,19.95109357,9.798814322,81.11968214,18.88031786,29.25550978,70.74449022
스포츠/레저,50000007,헬스,50000030,웨이트기구,50001003,1.530735426,8.451218827,24.85603861,30.31944012,22.13480692,12.70776009,79.73669689,20.26330311,34.59051823,65.40948177
스포츠/레저,50000007,헬스,50000030,일립티컬,50001607,0.195372251,3.758897991,25.22080387,38.85005067,23.76600579,8.20886943,80.05465573,19.94534427,60.21189393,39.78810607
스포츠/레저,50000007,헬스,50000030,줄넘기,50001605,2.268731089,6.018118923,22.54613848,42.33811078,17.74179016,9.087110569,78.7965784,21.2034216,57.44729231,42.55270769
스포츠/레저,50000007,헬스,50000030,진동운동기,50001522,0.424559343,3.907378043,16.29998308,36.04063294,29.4875162,13.83993039,81.79102524,18.20897476,64.95836492,35.04163508
스포츠/레저,50000007,헬스,50000030,케틀벨,50007245,0.521149759,5.634560351,24.63597143,30.20690878,24.11724795,14.88416173,82.3957614,17.6042386,38.71869701,61.28130299
스포츠/레저,50000007,헬스,50000030,트램펄린,50001610,0.474371239,3.125941008,27.36991325,46.8902848,15.28456745,6.854922247,88.77600924,11.22399076,66.35353193,33.64646807
스포츠/레저,50000007,헬스,50000030,트위스트,50001609,0.474026613,3.382968284,18.9705407,41.44199029,26.01396973,9.71650438,87.36044515,12.63955485,79.82655438,20.17344562
스포츠/레저,50000007,헬스,50000030,헬스사이클,50001603,0.443338085,5.431905575,23.17658649,34.72001221,24.11366725,12.11449039,84.72140474,15.27859526,54.94234209,45.05765791
스포츠/레저,50000007,헬스,50000030,헬스소품,50001004,1.6914886,7.425220804,23.28478712,30.72167673,23.77365282,13.10317393,77.93498579,22.06501421,51.85876906,48.14123094
스포츠/레저,50000007,헬스,50000030,훌라후프,50001606,0.605242591,4.348994988,18.95576179,35.9191524,28.33634724,11.83450098,87.91809381,12.08190619,80.86287449,19.13712551
식품,50000006,가루/분말류,50013360,기타분말가루,50013421,0.381361322,5.044253854,17.29594905,26.01993234,28.61170583,22.64679761,84.84695265,15.15304735,68.04148691,31.95851309
식품,50000006,가루/분말류,50013360,미숫가루,50017880,0.382591399,5.608806425,18.97201504,30.41677152,28.86881269,15.75100293,81.63655895,18.36344105,63.92984205,36.07015795
식품,50000006,가루/분말류,50013360,밀가루,50013440,0.712013495,6.923914884,25.20937077,29.53879943,23.97557956,13.64032187,78.36193545,21.63806455,64.75221156,35.24778844
식품,50000006,가루/분말류,50013360,부침가루,50013380,0.143452843,3.244711325,14.49455881,26.24744092,30.14336168,25.72647441,82.04445669,17.95554331,71.42789938,28.57210062
식품,50000006,가루/분말류,50013360,빵가루,50013400,0.182473334,5.124171325,27.85508827,34.90935791,22.17755236,9.751356807,79.27111615,20.72888385,48.14396982,51.85603018
식품,50000006,가루/분말류,50013360,쌀가루,50013480,0.450789215,8.450634666,28.31064931,29.10462393,22.21285181,11.47045107,79.67455794,20.32544206,74.15247912,25.84752088
식품,50000006,가루/분말류,50013360,아몬드가루,50013500,1.108997615,8.982220956,25.32509379,28.5695946,23.69540486,12.31868819,85.03724679,14.96275321,79.90464352,20.09535648
식품,50000006,가루/분말류,50013360,오트밀,50013420,0.560283551,7.928322585,26.53913588,28.17617819,23.00171479,13.79436501,84.87662419,15.12337581,68.94940208,31.05059792
식품,50000006,가루/분말류,50013360,찹쌀가루,50013460,0.7376586,5.888145988,20.58443745,27.76622587,27.3634688,17.6600633,78.91956153,21.08043847,69.81057867,30.18942133
식품,50000006,가루/분말류,50013360,콩가루,50013321,0.19812384,4.29293337,19.0769637,32.60085075,27.84056842,15.99055992,86.10152588,13.89847412,69.0988306,30.9011694
식품,50000006,가루/분말류,50013360,튀김가루,50012841,0.220736538,6.093945544,23.78572078,35.03912641,23.5228952,11.33757553,77.5601871,22.4398129,50.92235448,49.07764552
식품,50000006,건강식품,50000023,건강분말,50018919,0.294679863,3.392905084,12.29419948,23.6081339,31.55286418,28.85721749,89.47352165,10.52647835,65.78528449,34.21471551
식품,50000006,건강식품,50000023,건강즙/과일즙,50007000,0.368168187,4.548709684,17.72495156,28.25633247,29.03060647,20.07123163,82.91122027,17.08877973,65.34737125,34.65262875
식품,50000006,건강식품,50000023,건강환/정,50001899,0.403478086,4.759076888,14.86192013,26.28962651,30.45513062,23.23076776,85.42378272,14.57621728,60.58962597,39.41037403
식품,50000006,건강식품,50000023,꿀,50001905,0.389235082,5.047708938,18.2083358,30.05233943,27.50716001,18.79522074,87.18214193,12.81785807,65.48195788,34.51804212
식품,50000006,건강식품,50000023,로얄제리,50017060,0.285972325,3.519887295,17.9219544,34.91921813,25.54250474,17.81046312,88.78014432,11.21985568,70.29699305,29.70300695
식품,50000006,건강식품,50000023,비타민제,50001090,0.424160781,5.92610373,20.65126281,30.25550756,26.56492012,16.178045,83.08222978,16.91777022,63.72038717,36.27961283
식품,50000006,건강식품,50000023,숙취해소제,50016742,0.312443339,8.369255385,23.19421053,34.59720076,23.28326225,10.24362774,84.0402196,15.9597804,52.37187001,47.62812999
식품,50000006,건강식품,50000023,영양제,50001092,0.414588749,5.859515399,19.21910904,28.95929491,27.33437661,18.21311529,83.14290743,16.85709257,63.2011762,36.7988238
식품,50000006,건강식품,50000023,인삼,50001902,0.412179021,4.582268878,13.31145955,23.88156832,32.0538178,25.75870643,90.07606858,9.92393142,55.57340136,44.42659864
식품,50000006,건강식품,50000023,한방재료,50001091,0.206053562,3.022029988,11.83129713,23.53286806,32.18590536,29.2218459,86.46650884,13.53349116,57.45081465,42.54918535
식품,50000006,건강식품,50000023,홍삼,50012060,0.194256107,3.686730847,17.12538257,33.48923295,29.74337177,15.76102576,78.09272865,21.90727135,60.32775924,39.67224076
식품,50000006,건강식품,50000023,환자식/영양보충식,50011861,0.10664875,2.952100004,16.38143708,29.17525044,32.37888279,19.00568093,83.4598365,16.5401635,68.4822876,31.5177124
식품,50000006,건강식품,50000023,효모,50017080,0.278364348,4.316848623,14.9574797,28.29214605,30.41859204,21.73656924,75.16010827,24.83989173,64.72004959,35.27995041
식품,50000006,건강식품,50000023,효소,50017220,0.459487671,5.41705706,16.4035518,29.74275054,29.18495717,18.79219576,85.64269689,14.35730311,68.33971181,31.66028819
식품,50000006,김치,50000147,갓김치,50002020,0.201214174,3.997504368,14.71065578,24.51767317,32.54056785,24.03238466,89.79238952,10.20761048,66.56402668,33.43597332
식품,50000006,김치,50000147,겉절이,50002023,0.26470282,4.963834792,17.99571439,31.57145443,30.60216232,14.60213126,89.05826447,10.94173553,66.90316006,33.09683994
식품,50000006,김치,50000147,깍두기,50002022,0.26239861,4.305804175,18.78031043,34.35508439,28.14535296,14.15104943,85.69644045,14.30355955,61.56085282,38.43914718
식품,50000006,김치,50000147,나박김치,50002024,0.176464761,3.252799607,18.46346952,27.74341589,30.0611286,20.30272161,87.93718372,12.06281628,65.09312195,34.90687805
식품,50000006,김치,50000147,동치미,50002025,0.119994819,3.124819237,15.77735391,27.63368292,30.94823415,22.39591496,85.74845216,14.25154784,63.52779068,36.47220932
식품,50000006,김치,50000147,묵은지,50002026,0.232522774,6.511840411,21.80788748,31.07409942,27.08841231,13.2852376,89.25722216,10.74277784,64.56403823,35.43596177
식품,50000006,김치,50000147,백김치,50002027,0.180491272,3.199021245,16.94170402,28.91727294,30.11769463,20.6438159,88.51915114,11.48084886,69.45621849,30.54378151
